0.441535601256;0.00631936304559;0.550845818589;0.00527708498042;54.5946398683;2.0319738105;0.047817309467665464;1
0.444078135411;0.0103811937829;0.546805789021;0.0145636636684;54.0610877375;2.05593917085;0.05502044232177619;1
0.445120753313;0.00502345669979;0.552195643486;0.00842494298261;55.4536007099;2.22736096316;0.029278412809199027;1
0.439700080757;0.00279172797759;0.555186090314;0.00395642921052;54.9161243178;1.36215685297;0.029472682621432822;0
0.438707945654;0.00298512808043;0.556038391567;0.0031899839875;55.905519073;2.19265869157;0.02458995958545632;1
0.433783047813;0.00414290192519;0.552206355325;0.00570007041191;56.0592710138;1.8383485779;0.03818443299848599;0
0.43603169123;0.00602742314295;0.552503234807;0.00593449583438;56.9617367954;1.70329230193;0.02521897791832873;1
0.437034134812;0.00257193453677;0.551116177431;0.00357693116412;56.1239092765;1.80819569961;0.022688081339594657;0
0.443159746298;0.00293498516022;0.55135579172;0.00350824988065;56.4744855578;1.11117424512;0.026171425246544467;0
0.443169521258;0.0028536772584;0.550971501396;0.00336780429565;57.0161106318;2.51296640884;0.025802986564699586;1
0.444593171161;0.00250424537261;0.551694407538;0.00524114893501;57.5867992965;1.33782527058;0.023656509587488786;0
0.44420283178;0.00337284234961;0.553295811861;0.00360609758494;58.3213562842;2.04721729085;0.026059525997986704;1
0.44227242835;0.00213834838633;0.552811416139;0.00459024950638;59.084547553;1.42364745364;0.020303882325990213;1
0.441478976317;0.00350121032583;0.54993266383;0.00307972993678;57.8529630276;1.06619286926;0.024485162933232208;0
0.444622458341;0.00257765396499;0.546826685732;0.00201783852075;57.033457572;1.49559794003;0.023434120401061718;1
0.436564145545;0.00645789868565;0.543558942496;0.00352868220224;57.1123374027;0.866164659805;0.029924712007097384;0
0.440177105103;0.00313673712916;0.540368100423;0.00253915232291;56.7418036745;1.43142655783;0.02422191944216992;0
0.437194396704;0.00269759634721;0.540589928085;0.00625228874941;58.1250348017;1.0533684987;0.03502541214583012;0
0.444139250643;0.00305764380902;0.54093788017;0.00282753263973;56.597427738;0.589752977808;0.024352398200386403;0
0.442670264704;0.00252901069854;0.54299565044;0.0043375863531;57.8275605353;1.30040952808;0.022638544122298866;0
0.445848615592;0.00323572563787;0.537695377306;0.00746012509118;59.2684847224;1.17222097291;0.023901752402941963;1
0.439310441809;0.00441296558671;0.542328158633;0.00357723985762;59.1108948635;1.4619355885;0.028092881705584126;1
0.440917112442;0.00170185679266;0.539008598351;0.0169581073724;54.9036119374;1.09137131733;0.029131371729746284;0
0.427782266317;0.00361282017021;0.41512185338;0.00326218438253;56.6855301494;1.53265487541;0.014483415075639166;1
0.39738160363;0.024315295464;0.415776968368;0.00956072901252;57.1992986248;1.80756950076;0.021430867728576077;1
0.435603425332;0.00259302765214;0.426143204975;0.00437395530964;56.8947335847;1.59364125667;0.02886319691403562;1
0.437302784658;0.00309372779312;0.421993073845;0.00574021540028;56.8749888577;1.65289464639;0.030679295078861257;0
